时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2022-05-17	2756.74	2730.42	2756.74	2723.70	1.34	36.33	28362394	55606152704.00	1.21	0.23
2022-05-16	2720.41	2764.39	2765.90	2710.57	-1.01	-27.83	27278739	54678309632.00	2.01	0.22
2022-05-13	2748.24	2741.77	2760.43	2729.58	0.97	26.47	27262977	52374083072.00	1.13	0.22
2022-05-12	2721.77	2723.41	2740.52	2711.35	-0.71	-19.46	25835635	52554276096.00	1.06	0.21
2022-05-11	2741.23	2714.68	2769.48	2713.86	0.84	22.86	38132220	77871951872.00	2.05	0.31
2022-05-10	2718.37	2653.99	2733.11	2644.87	0.86	23.24	34330161	66196819968.00	3.27	0.28
2022-05-09	2695.13	2706.42	2716.66	2679.31	-0.91	-24.63	21893335	46285228032.00	1.37	0.18
2022-05-06	2719.76	2754.97	2760.44	2716.17	-2.90	-81.17	27479846	54914660864.00	1.58	0.22
2022-05-05	2800.93	2806.04	2824.54	2799.72	-0.16	-4.41	35231760	71507439616.00	0.88	0.29
2022-04-29	2805.34	2772.95	2820.55	2742.97	1.29	35.63	41414875	83134128128.00	2.80	0.34
2022-04-28	2769.71	2725.63	2775.06	2722.24	1.29	35.17	37834530	77001420800.00	1.93	0.31
2022-04-27	2734.54	2674.46	2737.03	2674.18	2.00	53.51	42085861	85463826432.00	2.34	0.34
2022-04-26	2681.03	2685.27	2729.19	2667.91	-0.09	-2.38	40300799	80852213760.00	2.28	0.33
2022-04-25	2683.41	2750.56	2772.55	2682.52	-4.65	-130.72	44285814	87101767680.00	3.20	0.36
2022-04-22	2814.13	2773.37	2826.68	2769.67	0.59	16.60	30841685	59024176640.00	2.04	0.25
2022-04-21	2797.53	2821.36	2848.82	2784.56	-1.33	-37.82	32855480	64105129216.00	2.27	0.27
2022-04-20	2835.35	2859.60	2868.57	2828.21	-0.92	-26.22	29268541	60404471808.00	1.41	0.24
2022-04-19	2861.57	2881.90	2899.26	2843.65	-0.91	-26.15	28428423	63257133312.00	1.93	0.23
2022-04-18	2887.72	2902.44	2902.44	2875.96	-1.46	-42.86	29100859	62253363712.00	0.90	0.24
2022-04-15	2930.58	2911.14	2943.60	2908.56	0.07	1.98	29589595	58519091968.00	1.20	0.24
2022-04-14	2928.60	2905.77	2947.45	2897.05	1.61	46.32	28667727	65368581632.00	1.75	0.23
2022-04-13	2882.28	2881.74	2914.20	2871.05	-0.41	-11.98	31148190	62928747264.00	1.49	0.25
2022-04-12	2894.26	2854.29	2895.53	2827.63	1.68	47.88	33993926	70111645696.00	2.39	0.28
2022-04-11	2846.38	2908.54	2908.54	2839.56	-2.70	-79.11	35918823	74714648576.00	2.36	0.29
2022-04-08	2925.49	2903.24	2929.89	2889.20	0.79	23.01	36235320	66120327680.00	1.40	0.30
2022-04-07	2902.48	2916.80	2943.24	2896.73	-0.98	-28.72	32822742	60185214208.00	1.59	0.27
2022-04-06	2931.20	2918.50	2941.05	2910.02	-0.41	-12.04	43394908	80799494144.00	1.05	0.35
2022-04-01	2943.24	2886.36	2954.51	2877.07	1.53	44.41	33968847	75259310080.00	2.67	0.28
2022-03-31	2898.83	2901.07	2915.51	2892.11	-0.57	-16.66	33168180	67509866496.00	0.80	0.27
2022-03-30	2915.49	2864.24	2915.49	2861.55	2.58	73.34	34005232	76393787392.00	1.90	0.28
2022-03-29	2842.15	2854.80	2873.61	2837.70	-0.39	-11.03	23659055	55581348864.00	1.26	0.19
2022-03-28	2853.18	2817.26	2866.07	2798.70	-0.11	-3.25	32136239	66834019840.00	2.36	0.26
2022-03-25	2856.43	2898.49	2910.92	2855.33	-1.63	-47.19	26769999	62089361408.00	1.91	0.22
2022-03-24	2903.62	2898.14	2918.30	2885.37	-0.44	-12.89	27733927	65734831360.00	1.13	0.23
2022-03-23	2916.51	2908.97	2928.44	2890.49	0.54	15.74	30046700	70411808768.00	1.31	0.24
2022-03-22	2900.77	2893.57	2921.73	2885.02	0.30	8.66	30745210	63919626240.00	1.27	0.25
2022-03-21	2892.11	2919.26	2919.26	2868.40	-0.72	-21.08	30484657	70316060672.00	1.75	0.25
2022-03-18	2913.19	2869.70	2925.72	2853.77	1.25	35.97	41302996	84518473728.00	2.50	0.34
2022-03-17	2877.22	2888.24	2918.54	2861.24	1.75	49.47	43227264	108677038080.00	2.03	0.35
2022-03-16	2827.75	2746.15	2836.85	2688.70	4.62	124.90	48116575	108689747968.00	5.48	0.39
2022-03-15	2702.85	2808.73	2825.55	2702.85	-5.23	-149.03	52158420	106705027072.00	4.30	0.43
2022-03-14	2851.88	2889.83	2920.71	2851.86	-2.85	-83.80	32374054	79324422144.00	2.35	0.26
2022-03-11	2935.68	2897.34	2944.25	2852.79	0.08	2.22	36457746	81836077056.00	3.12	0.30
2022-03-10	2933.46	2969.49	2973.61	2931.09	0.90	26.28	34223800	83598077952.00	1.46	0.28
2022-03-09	2907.18	2949.33	2965.57	2809.99	-0.89	-25.98	47271918	97616289792.00	5.30	0.39
2022-03-08	2933.16	2983.05	3005.56	2920.97	-1.40	-41.52	41055611	88323420160.00	2.84	0.33
2022-03-07	2974.68	3042.02	3042.02	2965.22	-2.86	-87.70	42658437	88830291968.00	2.51	0.35
2022-03-04	3062.38	3068.40	3079.47	3052.69	-1.12	-34.71	30916750	67800941568.00	0.86	0.25
2022-03-03	3097.09	3117.65	3124.89	3090.20	-0.33	-10.15	37055877	66863790080.00	1.12	0.30
2022-03-02	3107.24	3108.62	3113.35	3097.89	-0.59	-18.45	27745652	56242651648.00	0.49	0.23
2022-03-01	3125.69	3093.93	3129.26	3093.93	1.46	44.91	27637981	69462495232.00	1.15	0.23
2022-02-28	3080.78	3069.10	3081.36	3049.56	0.17	5.19	30665369	65695577600.00	1.03	0.25
2022-02-25	3075.59	3076.80	3104.87	3068.18	0.52	15.95	35633018	72606027776.00	1.20	0.29
2022-02-24	3059.64	3098.14	3104.70	3038.35	-1.87	-58.40	47071849	97426137088.00	2.13	0.38
2022-02-23	3118.04	3108.90	3120.34	3094.21	0.51	15.72	29689006	64515388928.00	0.84	0.24
2022-02-22	3102.32	3122.04	3122.29	3082.39	-1.35	-42.54	31556389	69347749888.00	1.27	0.26
2022-02-21	3144.86	3155.32	3155.88	3128.59	-0.57	-17.96	26359310	48939841280.00	0.86	0.21
2022-02-18	3162.82	3126.28	3162.82	3121.95	0.75	23.64	23878993	49797086720.00	1.30	0.19
2022-02-17	3139.18	3138.77	3156.87	3132.09	0.10	3.10	25461095	55771500288.00	0.79	0.21
2022-02-16	3136.08	3134.88	3150.86	3129.04	0.52	16.15	24834963	54215137280.00	0.70	0.20
2022-02-15	3119.93	3101.36	3126.42	3097.08	0.51	15.93	29313438	67952249344.00	0.95	0.24
2022-02-14	3104.00	3131.39	3131.84	3093.64	-1.24	-38.91	38925745	77244846080.00	1.22	0.32
2022-02-11	3142.91	3133.80	3172.09	3130.69	-0.07	-2.20	43597711	94112952320.00	1.32	0.36
2022-02-10	3145.11	3145.33	3146.96	3125.11	0.18	5.55	36505632	76576788480.00	0.70	0.30
2022-02-09	3139.56	3118.97	3148.23	3110.88	0.74	23.06	39144403	75034841088.00	1.20	0.32
2022-02-08	3116.50	3107.89	3118.58	3061.22	0.07	2.24	40365312	75551473664.00	1.84	0.33
2022-02-07	3114.26	3102.62	3129.19	3096.69	1.97	60.24	36475097	75016343552.00	1.06	0.30
2022-01-28	3054.02	3127.18	3140.29	3048.33	-2.09	-65.22	33555305	78774554624.00	2.95	0.27
2022-01-27	3119.24	3168.14	3168.76	3115.86	-1.40	-44.43	31101442	74072801280.00	1.67	0.25
2022-01-26	3163.67	3156.65	3169.53	3126.55	0.60	18.72	24181727	59873017088.00	1.37	0.20
2022-01-25	3144.95	3192.12	3198.11	3144.73	-2.02	-64.79	30310006	66217331456.00	1.66	0.25
2022-01-24	3209.74	3204.18	3218.98	3185.52	-0.28	-9.00	28274229	63984544512.00	1.04	0.23
2022-01-21	3218.74	3227.20	3234.47	3202.73	-0.46	-14.96	32332709	80402354176.00	0.98	0.26
2022-01-20	3233.70	3188.14	3251.22	3187.61	1.46	46.51	40261127	84699615232.00	2.00	0.33
2022-01-19	3187.19	3194.92	3201.94	3172.26	-0.01	-0.33	30991267	68467492096.00	0.93	0.25
2022-01-18	3187.52	3147.85	3198.47	3137.11	1.27	39.82	35057294	73685209088.00	1.95	0.29
2022-01-17	3147.70	3139.41	3159.19	3134.08	0.28	8.65	27036085	67786628352.00	0.80	0.22
2022-01-14	3139.05	3173.85	3173.85	3136.99	-1.42	-45.06	34517032	73162063872.00	1.16	0.28
2022-01-13	3184.11	3243.05	3247.82	3182.85	-1.61	-52.20	34782304	77551955968.00	2.01	0.28
2022-01-12	3236.31	3220.19	3244.23	3211.28	0.68	21.78	32441693	72452767744.00	1.03	0.26
2022-01-11	3214.53	3229.46	3247.90	3210.40	-0.67	-21.59	30666420	72886960128.00	1.16	0.25
2022-01-10	3236.12	3217.35	3237.22	3197.90	0.40	12.85	33382804	75572957184.00	1.22	0.27
2022-01-07	3223.27	3213.26	3240.74	3213.26	0.40	12.88	40694724	84494626816.00	0.86	0.33
2022-01-06	3210.39	3242.53	3251.12	3194.95	-1.35	-43.89	31730403	85538373632.00	1.73	0.26
2022-01-05	3254.28	3259.21	3289.16	3244.21	-0.30	-9.79	37064050	92853895168.00	1.38	0.30
2022-01-04	3264.07	3277.67	3281.74	3224.34	-0.31	-10.25	29982637	82422022144.00	1.75	0.24
2021-12-31	3274.32	3269.61	3282.68	3261.84	0.38	12.53	20549961	65632149504.00	0.64	0.17
2021-12-30	3261.79	3240.26	3277.00	3236.16	0.65	20.94	22285032	70057607168.00	1.26	0.18
2021-12-29	3240.85	3308.21	3308.23	3240.85	-1.89	-62.55	20098541	72426729472.00	2.04	0.16
2021-12-28	3303.40	3282.60	3307.79	3280.27	0.76	24.96	26002262	71780777984.00	0.84	0.21
2021-12-27	3278.44	3286.11	3291.98	3264.02	-0.36	-11.80	19675636	60256738048.00	0.85	0.16
2021-12-24	3290.24	3293.30	3306.91	3278.20	0.09	3.05	21806184	69008556032.00	0.87	0.18
2021-12-23	3287.19	3265.71	3287.19	3246.24	0.82	26.62	21417726	58960283648.00	1.26	0.17
2021-12-22	3260.57	3280.69	3287.76	3257.01	-0.38	-12.46	22342857	57344382464.00	0.94	0.18
2021-12-21	3273.03	3253.29	3277.37	3251.96	0.54	17.68	24536741	60773735936.00	0.78	0.20
2021-12-20	3255.35	3264.10	3294.13	3247.30	-0.72	-23.55	27848485	74088923136.00	1.43	0.23
2021-12-17	3278.90	3321.67	3330.23	3278.12	-1.56	-51.96	26333767	80561225728.00	1.56	0.21
2021-12-16	3330.86	3312.70	3330.86	3304.53	0.36	11.88	25337358	76775714816.00	0.79	0.21
2021-12-15	3318.98	3340.75	3359.67	3318.41	-0.94	-31.52	24821807	69106741248.00	1.23	0.20
2021-12-14	3350.50	3353.03	3364.52	3342.12	-0.46	-15.57	31469833	83756118016.00	0.67	0.26
2021-12-13	3366.07	3391.62	3428.74	3363.69	0.37	12.44	39748705	117272649728.00	1.94	0.32
2021-12-10	3353.63	3339.24	3353.63	3332.99	-0.19	-6.55	39390678	96470044672.00	0.61	0.32
2021-12-09	3360.18	3312.33	3393.16	3309.95	1.68	55.47	42556313	119308181504.00	2.52	0.35
2021-12-08	3304.71	3263.26	3306.97	3247.33	1.54	50.21	32746658	94746329088.00	1.83	0.27
2021-12-07	3254.50	3255.56	3262.08	3237.16	0.82	26.36	37783743	92537335808.00	0.77	0.31
2021-12-06	3228.14	3234.43	3257.19	3223.21	0.21	6.72	35412743	92818440192.00	1.05	0.29
2021-12-03	3221.42	3191.17	3221.42	3191.17	0.96	30.55	27269079	86537207808.00	0.95	0.22
2021-12-02	3190.87	3179.99	3198.03	3169.02	0.33	10.45	27417737	72571924480.00	0.91	0.22
2021-12-01	3180.42	3166.61	3182.38	3165.70	0.48	15.07	25004135	70578360320.00	0.53	0.20
2021-11-30	3165.35	3186.25	3196.04	3153.63	-0.68	-21.70	23419282	65049777664.00	1.33	0.19
2021-11-29	3187.05	3170.69	3188.11	3163.96	-0.01	-0.31	27180793	77384945664.00	0.76	0.22
2021-11-26	3187.36	3213.63	3214.05	3181.14	-0.95	-30.69	23036568	65474273792.00	1.02	0.19
2021-11-25	3218.05	3233.26	3236.26	3212.73	-0.43	-13.79	21010526	69084176384.00	0.73	0.17
2021-11-24	3231.84	3226.02	3247.78	3214.09	0.24	7.69	23210253	75120283648.00	1.04	0.19
2021-11-23	3224.15	3206.94	3237.65	3206.43	0.37	12.00	26481812	75921743872.00	0.97	0.22
2021-11-22	3212.15	3217.33	3228.29	3209.42	-0.02	-0.76	26257286	77758722048.00	0.59	0.21
2021-11-19	3212.91	3170.79	3217.82	3168.30	1.25	39.53	25709578	66031330304.00	1.56	0.21
2021-11-18	3173.38	3199.21	3199.21	3164.70	-1.10	-35.40	20042182	57447229952.00	1.08	0.16
2021-11-17	3208.78	3217.10	3226.11	3202.56	-0.42	-13.39	19800824	59776231936.00	0.73	0.16
2021-11-16	3222.17	3222.51	3243.45	3212.21	0.01	0.48	24241403	71548198912.00	0.97	0.20
2021-11-15	3221.69	3228.02	3241.92	3209.48	0.04	1.14	22204240	65744966144.00	1.01	0.18
2021-11-12	3220.55	3239.35	3241.13	3213.75	-0.40	-12.82	25764312	67566360320.00	0.85	0.21
2021-11-11	3233.37	3169.01	3233.59	3164.94	1.99	62.97	38061822	94025019392.00	2.17	0.31
2021-11-10	3170.40	3177.61	3182.26	3125.29	-0.52	-16.56	30851773	87500521472.00	1.79	0.25
2021-11-09	3186.96	3206.29	3214.89	3172.09	-0.29	-9.31	23635068	70903287808.00	1.34	0.19
2021-11-08	3196.27	3198.69	3214.33	3185.94	-0.16	-5.28	25773103	72409456640.00	0.89	0.21
2021-11-05	3201.55	3197.61	3229.97	3189.68	-0.18	-5.71	26449688	79645794304.00	1.26	0.22
2021-11-04	3207.26	3194.47	3216.23	3187.95	0.81	25.81	26635008	85388668928.00	0.89	0.22
2021-11-03	3181.45	3207.74	3220.34	3173.33	-0.95	-30.58	27260387	86124220416.00	1.46	0.22
2021-11-02	3212.03	3245.04	3267.76	3187.35	-1.20	-38.89	39744123	113771085824.00	2.47	0.32
2021-11-01	3250.92	3239.89	3262.49	3223.87	-0.50	-16.33	33431443	103293960192.00	1.18	0.27
2021-10-29	3267.25	3241.91	3267.25	3239.08	0.85	27.64	34774751	112865619968.00	0.87	0.28
2021-10-28	3239.61	3240.54	3252.73	3223.72	-0.23	-7.49	29924020	82682437632.00	0.89	0.24
2021-10-27	3247.10	3282.26	3282.26	3236.15	-1.31	-42.94	28044936	74466500608.00	1.40	0.23
2021-10-26	3290.04	3312.30	3327.66	3285.23	-0.67	-22.26	25983454	70015062016.00	1.28	0.21
2021-10-25	3312.30	3295.25	3316.57	3284.89	-0.18	-5.83	28346014	78967148544.00	0.95	0.23
2021-10-22	3318.13	3287.93	3336.73	3282.88	1.21	39.59	31297662	82354712576.00	1.64	0.26
2021-10-21	3278.54	3256.61	3294.05	3253.57	0.72	23.54	31306807	80653500416.00	1.24	0.26
2021-10-20	3255.00	3264.47	3282.57	3242.10	-0.05	-1.67	27584823	76961873920.00	1.24	0.22
2021-10-19	3256.67	3227.01	3265.51	3226.07	0.84	27.04	29127225	80170176512.00	1.22	0.24
2021-10-18	3229.63	3289.32	3289.32	3213.24	-1.98	-65.20	32433512	88584335360.00	2.31	0.26
2021-10-15	3294.83	3258.57	3301.15	3251.10	0.74	24.14	32619203	80569856000.00	1.53	0.27
2021-10-14	3270.69	3289.98	3301.91	3264.25	-0.67	-22.07	24111632	63778174464.00	1.14	0.20
2021-10-13	3292.76	3257.40	3307.23	3243.61	1.02	33.38	28778537	78683320320.00	1.95	0.23
2021-10-12	3259.38	3266.02	3280.06	3232.32	-0.52	-17.03	34983371	81094815744.00	1.46	0.29
2021-10-11	3276.41	3264.72	3318.15	3263.16	0.62	20.15	38422532	95035076608.00	1.69	0.31
2021-10-08	3256.26	3229.07	3263.93	3215.56	1.85	59.27	38923108	105047465984.00	1.51	0.32
2021-09-30	3196.99	3202.02	3213.56	3189.18	-0.07	-2.24	29698160	73844961280.00	0.76	0.24
2021-09-29	3199.23	3186.12	3222.28	3160.39	-0.37	-11.92	40812165	85329534976.00	1.93	0.33
2021-09-28	3211.15	3197.04	3224.57	3173.85	0.35	11.18	38105903	84585291776.00	1.59	0.31
2021-09-27	3199.97	3162.43	3218.88	3162.43	1.74	54.86	42293473	120661643264.00	1.79	0.34
2021-09-24	3145.11	3120.43	3173.05	3120.43	0.55	17.29	35382733	93509685248.00	1.68	0.29
2021-09-23	3127.82	3135.75	3159.97	3116.56	0.18	5.48	37797740	84987191296.00	1.39	0.31
2021-09-22	3122.34	3100.39	3129.78	3096.03	-1.25	-39.58	40581640	80978358272.00	1.07	0.33
2021-09-17	3161.92	3117.93	3162.05	3110.03	1.07	33.33	40028694	93805309952.00	1.66	0.33
2021-09-16	3128.59	3145.44	3157.90	3113.04	-0.57	-18.04	45526374	98193985536.00	1.43	0.37
2021-09-15	3146.63	3180.55	3180.55	3130.97	-1.31	-41.63	42821339	95115448320.00	1.56	0.35
2021-09-14	3188.26	3243.68	3257.62	3182.20	-1.66	-53.78	56925568	114505875456.00	2.33	0.46
2021-09-13	3242.04	3246.86	3271.10	3222.22	-0.32	-10.28	51461737	115847176192.00	1.50	0.42
2021-09-10	3252.32	3203.06	3268.73	3201.74	1.50	48.04	61465349	127873392640.00	2.09	0.50
2021-09-09	3204.28	3195.99	3208.63	3183.21	-0.28	-8.98	52355072	100706226176.00	0.79	0.43
2021-09-08	3213.26	3241.00	3254.10	3203.28	-1.07	-34.79	42063100	100152057856.00	1.56	0.34
2021-09-07	3248.05	3210.27	3259.92	3192.02	1.15	36.85	46185446	106266038272.00	2.11	0.38
2021-09-06	3211.20	3175.88	3228.95	3166.62	1.11	35.32	45755313	124124426240.00	1.96	0.37
2021-09-03	3175.88	3172.50	3203.32	3137.88	0.28	8.78	52769185	128714657792.00	2.07	0.43
2021-09-02	3167.10	3166.27	3189.25	3149.25	0.07	2.06	51786473	125361147904.00	1.26	0.42
2021-09-01	3165.04	3087.26	3185.82	3064.50	2.19	67.98	73041359	177068965888.00	3.92	0.60
2021-08-31	3097.06	3099.47	3122.91	3056.70	-0.50	-15.64	51607670	138634317824.00	2.13	0.42
2021-08-30	3112.70	3141.12	3141.76	3092.83	-0.33	-10.35	45208788	130054950912.00	1.57	0.37
2021-08-27	3123.05	3086.05	3145.98	3084.31	1.11	34.22	32613426	97666469888.00	2.00	0.27
2021-08-26	3088.83	3156.91	3156.91	3087.30	-2.25	-70.97	31599888	92897140736.00	2.20	0.26
2021-08-25	3159.80	3160.74	3173.37	3138.22	0.38	12.03	33666800	105332830208.00	1.12	0.27
2021-08-24	3147.77	3106.23	3160.56	3104.97	1.54	47.88	38208245	119776460800.00	1.79	0.31
2021-08-23	3099.89	3079.29	3109.99	3069.53	0.88	27.14	31664015	102686646272.00	1.32	0.26
2021-08-20	3072.75	3105.16	3118.70	3044.88	-2.28	-71.62	38536618	115273498624.00	2.35	0.31
2021-08-19	3144.37	3179.93	3185.73	3130.47	-1.45	-46.18	45199624	112326381568.00	1.73	0.37
2021-08-18	3190.55	3148.38	3204.87	3133.88	1.29	40.67	45500288	119532584960.00	2.25	0.37
2021-08-17	3149.88	3219.83	3240.33	3141.66	-2.26	-72.74	39784669	112131108864.00	3.06	0.32
2021-08-16	3222.62	3212.66	3246.93	3205.53	0.15	4.78	32549562	87987322880.00	1.29	0.27
2021-08-13	3217.84	3212.33	3242.31	3199.86	-0.26	-8.27	28209573	87314370560.00	1.32	0.23
2021-08-12	3226.11	3247.80	3262.90	3222.69	-1.12	-36.47	32263283	98174685184.00	1.23	0.26
2021-08-11	3262.58	3280.81	3298.41	3259.53	-0.79	-26.07	40066318	100406353920.00	1.18	0.33
2021-08-10	3288.65	3231.15	3290.25	3193.96	1.65	53.44	32464842	115080306688.00	2.98	0.26
2021-08-09	3235.21	3171.10	3253.08	3169.19	1.24	39.51	38742858	121140072448.00	2.63	0.32
2021-08-06	3195.70	3211.64	3213.10	3181.38	-0.98	-31.66	29907723	101610770432.00	0.98	0.24
2021-08-05	3227.36	3214.47	3266.30	3198.37	-0.18	-5.74	31843626	110615257088.00	2.10	0.26
2021-08-04	3233.10	3219.40	3242.39	3211.40	0.29	9.27	33649542	121978593280.00	0.96	0.27
2021-08-03	3223.83	3197.89	3235.40	3181.76	0.40	12.69	38895185	125440425984.00	1.67	0.32
2021-08-02	3211.14	3112.30	3217.81	3082.83	2.50	78.32	45574984	145805381632.00	4.31	0.37
2021-07-30	3132.82	3160.47	3160.47	3114.51	-1.57	-49.98	32388851	115899555840.00	1.44	0.26
2021-07-29	3182.80	3206.44	3207.90	3159.77	0.89	28.16	35649915	117100204032.00	1.53	0.29
2021-07-28	3154.64	3107.12	3171.08	3098.02	0.90	28.26	40519637	120707993600.00	2.34	0.33
2021-07-27	3126.38	3228.44	3238.39	3117.61	-3.16	-101.99	49848732	149168480256.00	3.74	0.41
2021-07-26	3228.37	3339.86	3339.86	3195.62	-3.84	-129.08	44339594	142189563904.00	4.30	0.36
2021-07-23	3357.45	3389.40	3389.43	3353.04	-1.04	-35.27	36847907	112334864384.00	1.07	0.30
2021-07-22	3392.72	3386.91	3410.63	3378.12	0.12	4.20	36955443	116416573440.00	0.96	0.30
2021-07-21	3388.52	3385.14	3410.82	3375.63	0.29	9.89	33490582	110550847488.00	1.04	0.27
2021-07-20	3378.63	3364.31	3382.09	3357.75	-0.20	-6.74	25865362	76937027584.00	0.72	0.21
2021-07-19	3385.37	3362.58	3390.27	3322.32	0.46	15.47	29817037	83949101056.00	2.02	0.24
2021-07-16	3369.90	3405.40	3413.27	3365.95	-1.21	-41.39	27229855	89680220160.00	1.39	0.22
2021-07-15	3411.29	3335.05	3414.42	3332.78	2.15	71.91	31955193	98485358592.00	2.44	0.26
2021-07-14	3339.38	3385.39	3385.39	3328.88	-1.54	-52.36	34733676	94723338240.00	1.67	0.28
2021-07-13	3391.74	3384.75	3409.79	3377.20	0.21	7.23	31407675	92901326848.00	0.96	0.26
2021-07-12	3384.51	3385.12	3413.35	3357.13	0.68	22.92	38416319	111103873024.00	1.67	0.31
2021-07-09	3361.59	3359.20	3373.14	3329.74	-0.35	-11.67	31636606	91530948608.00	1.29	0.26
2021-07-08	3373.26	3432.89	3434.15	3365.53	-1.49	-51.13	33862453	105794826240.00	2.00	0.28
2021-07-07	3424.39	3384.57	3433.73	3382.24	0.56	19.11	26919459	91386392576.00	1.51	0.22
2021-07-06	3405.28	3405.47	3406.76	3368.14	0.01	0.49	29211833	101932310528.00	1.13	0.24
2021-07-05	3404.79	3402.11	3415.56	3376.84	-0.10	-3.45	30926793	98605797376.00	1.14	0.25
2021-07-02	3408.24	3495.60	3495.60	3403.80	-3.59	-127.01	34710862	109413138432.00	2.60	0.28
2021-07-01	3535.25	3510.56	3535.33	3479.52	1.05	36.60	29553157	97508708352.00	1.60	0.24
2021-06-30	3498.65	3477.38	3504.96	3477.38	0.46	15.92	24932786	79988084736.00	0.79	0.20
2021-06-29	3482.73	3514.32	3517.36	3475.44	-1.08	-38.01	28814608	91790245888.00	1.19	0.23
2021-06-28	3520.74	3541.10	3543.70	3502.78	-0.40	-14.28	29701717	91488575488.00	1.16	0.24
2021-06-25	3535.02	3483.16	3545.43	3479.74	1.47	51.11	36027211	105068224512.00	1.89	0.29
2021-06-24	3483.91	3476.68	3487.27	3452.61	0.36	12.57	28769183	87538540544.00	1.00	0.23
2021-06-23	3471.34	3469.28	3496.44	3460.69	0.19	6.63	29564533	99664195584.00	1.03	0.24
2021-06-22	3464.71	3444.75	3469.81	3437.95	0.98	33.46	32625885	92981030912.00	0.93	0.27
2021-06-21	3431.25	3440.74	3455.56	3410.40	-0.68	-23.34	30456915	92989755392.00	1.31	0.25
2021-06-18	3454.59	3475.55	3488.26	3426.03	-0.78	-27.01	36119342	111281106944.00	1.79	0.29
2021-06-17	3481.60	3477.47	3503.55	3467.58	-0.13	-4.69	29446419	78288355328.00	1.03	0.24
2021-06-16	3486.29	3525.75	3532.85	3480.41	-1.20	-42.38	31629333	86503964672.00	1.49	0.26
2021-06-15	3528.67	3570.40	3579.09	3513.13	-1.35	-48.11	37547489	102892765184.00	1.84	0.31
2021-06-11	3576.78	3610.14	3611.25	3564.65	-0.86	-30.90	40729745	99002003456.00	1.29	0.33
2021-06-10	3607.68	3588.14	3634.92	3582.16	0.56	20.15	28657592	82288328704.00	1.47	0.23
2021-06-09	3587.53	3575.49	3599.62	3572.36	0.20	7.25	27296859	64359867648.00	0.76	0.22
2021-06-08	3580.28	3597.94	3634.82	3558.46	-0.58	-20.83	26079669	71710666752.00	2.12	0.21
2021-06-07	3601.11	3610.89	3613.28	3579.01	-0.32	-11.59	25698179	69785325568.00	0.95	0.21
2021-06-04	3612.70	3574.30	3655.92	3573.70	0.60	21.54	28857581	77839323136.00	2.29	0.24
2021-06-03	3591.16	3620.79	3637.00	3589.23	-0.86	-31.24	26020146	67857427456.00	1.32	0.21
2021-06-02	3622.40	3661.94	3665.92	3604.78	-0.78	-28.50	27975392	74309804032.00	1.67	0.23
2021-06-01	3650.90	3641.97	3652.95	3608.20	0.02	0.68	28161547	82850566144.00	1.23	0.23
2021-05-31	3650.22	3652.89	3652.89	3615.42	-0.25	-9.08	26328401	77917925376.00	1.02	0.21
2021-05-28	3659.30	3663.88	3689.25	3630.57	-0.15	-5.64	28682846	80468828160.00	1.60	0.23
2021-05-27	3664.94	3645.48	3709.00	3628.96	0.21	7.75	29879120	85146996736.00	2.19	0.24
2021-05-26	3657.19	3656.34	3678.07	3643.98	0.44	15.90	34559396	96585658368.00	0.94	0.28
2021-05-25	3641.29	3505.81	3645.07	3505.63	4.10	143.54	44182866	125736431616.00	3.99	0.36
2021-05-24	3497.75	3482.99	3499.45	3457.29	0.46	15.89	22986543	64532267776.00	1.21	0.19
2021-05-21	3481.86	3532.87	3544.27	3475.26	-1.15	-40.59	20644644	61176734208.00	1.96	0.17
2021-05-20	3522.45	3514.43	3530.49	3496.52	0.31	10.98	23827196	63208447488.00	0.97	0.19
2021-05-19	3511.47	3531.79	3531.79	3501.38	-0.74	-26.23	23806633	60552282880.00	0.86	0.19
2021-05-18	3537.70	3543.11	3550.08	3520.67	-0.06	-2.21	23782587	57213058304.00	0.83	0.19
2021-05-17	3539.91	3502.74	3556.49	3502.21	1.05	36.87	30165091	92431183872.00	1.55	0.25
2021-05-14	3503.04	3426.43	3504.65	3406.71	2.61	89.15	34527248	95323701248.00	2.87	0.28
2021-05-13	3413.89	3418.58	3435.45	3395.81	-0.99	-33.97	21882668	60670008576.00	1.15	0.18
2021-05-12	3447.86	3423.42	3456.07	3421.66	0.30	10.15	23689680	59566576128.00	1.00	0.19
2021-05-11	3437.71	3380.63	3443.36	3371.47	1.11	37.73	24935741	71271510016.00	2.11	0.20
2021-05-10	3399.98	3410.01	3416.03	3371.13	-0.19	-6.33	28048889	68750413824.00	1.32	0.23
2021-05-07	3406.31	3457.91	3470.52	3402.08	-1.26	-43.63	30092528	82122260480.00	1.98	0.25
2021-05-06	3449.94	3475.05	3510.40	3443.31	-1.18	-41.25	29933429	90047467520.00	1.92	0.24
2021-04-30	3491.19	3518.86	3522.61	3471.38	-0.74	-26.02	34026554	86473764864.00	1.46	0.28
2021-04-29	3517.21	3483.10	3519.83	3468.62	1.27	44.17	31480525	83713728512.00	1.47	0.26
